"Date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czechia","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Norway","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","Switzerland","United.Kingdom"
2020-01-31,0.0593136984411737,0.0819718943738702,0.0868707189165703,0.029741427245701,0.0416322447722704,0.0769576278888008,0.0279775310866275,0.0278824549005035,0.0771653640299229,0.565404725372062,1.05434083324525,0.0289061832353225,0.0475634048626475,0.0263616926486396,0.121551807823251,0.0249824554395188,0.0175456990355195,0.0263332620981793,0.0665986784011805,0.028105080530676,0.0290127617648718,0.0237686449502561,0.0499765671964906,0.0288017746036095,0.0226897382950651,0.0464219897127932,0.099936416481108,0.0730131430613142,0.0299013137232227,0.885981086338506
2020-02-01,0.059288284309901,0.0748862253414957,0.0868921953657529,0.0296941819551873,0.0416381751524857,0.0770326347116351,0.0279812789997204,0.0278863113528506,0.0770954868557599,0.567165784334014,0.940370500118981,0.0288679021235632,0.047597905572156,0.0263866970362227,0.135704617692315,0.0250001377904095,0.0175447553806548,0.0263482010899581,0.0666188759941179,0.0281002853968291,0.0289700590449377,0.0237952784712739,0.0500355720836556,0.0287736996663594,0.0227043545368833,0.0464672882095127,0.10541964849554,0.0650973748272283,0.0298534834544064,0.929724213377446
2020-02-02,0.0592571861918441,0.0683726244405088,0.0869146423560789,0.0296432352510386,0.0416444980304394,0.0771071854761526,0.0279826818242056,0.0278889380672433,0.0770229633056508,0.565432915846592,0.830721876987307,0.0288258177774924,0.0476330234747305,0.0264111463926914,0.152435201385201,0.0250180080598922,0.0175437918908605,0.026362919491814,0.0666398393115744,0.0280916597017763,0.0289223174529491,0.023822374954969,0.0500948220840313,0.0287430060237912,0.022719393917791,0.0465136021210681,0.111194655793056,0.0582643120823552,0.0298000694911107,0.963456082170305
2020-02-03,0.05921089075918,0.062375240266994,0.0869395248574148,0.0295825661530747,0.041651832189024,0.0771797092375558,0.0279776896807019,0.0278881937523401,0.0769437792076262,0.555038840498186,0.726581662649902,0.0287736942806735,0.047669470331492,0.0264338263138805,0.173377419307499,0.025036211197956,0.0175427828267637,0.0263768926262759,0.0666626923453058,0.0280726915998811,0.0288612173302322,0.0238504432532457,0.0501540973923346,0.0287054228387148,0.0227354373364325,0.0465621993816004,0.117248497177333,0.0526703104028615,0.0297318492991764,0.97983373185455
2020-02-04,0.0591356043681297,0.0569128772131024,0.0869687245649051,0.0295039133793755,0.0416610169301217,0.0772467861166782,0.0279602143460376,0.0278808303091496,0.0768529520731874,0.532061834247221,0.634943742917186,0.0287028208796315,0.047707817986274,0.0264525646614047,0.200809726308309,0.0250547116410269,0.0175417032087145,0.0263891238102625,0.0666888260198436,0.0280337620373613,0.0287750325684311,0.0238798642677675,0.0502122258839132,0.0286550010317701,0.0227531446587724,0.0466143299350055,0.123661670631024,0.0482751051935282,0.0296358384004988,0.979029327790177
2020-02-05,0.0590138107419047,0.0520962147675423,0.0870042890874288,0.0293974570615491,0.0416730377948873,0.0773024196692556,0.0279222137990531,0.0278625122875021,0.0767453401496009,0.495262174411598,0.563184797311396,0.028602614669906,0.0477481318473433,0.0264640066670514,0.237725721159644,0.025073110345289,0.0175405389480916,0.0263980054459601,0.0667196681323977,0.0279624175638464,0.0286493785468936,0.0239106081693649,0.0502664852615159,0.0285845306420694,0.0227730935337142,0.0466707369513503,0.130613683333209,0.0449096444612327,0.0294961342914614,0.966830128330273
2020-02-06,0.0588251908688979,0.0480764639528256,0.0870481377758359,0.0292527159210462,0.0416889337347188,0.0773373714231861,0.02785393623373,0.0278279135616503,0.0766165666975672,0.446458180798584,0.512059835117877,0.0284614577232689,0.0477895844764254,0.026463436675453,0.287730855588948,0.0250904587885221,0.0175392976623978,0.0264011996234972,0.0667564202498304,0.0278439209868983,0.028468300175324,0.0239419367423851,0.0503120176544251,0.0284861085313177,0.0227956011170758,0.0467311304108292,0.13833592610155,0.0423694264734857,0.0292951436463269,0.945143544040775
2020-02-07,0.0585480972894641,0.044864313573232,0.087101703744807,0.0290597523409414,0.0417096759677786,0.0773386289207558,0.0277444180910116,0.0277709391176368,0.0764641044013557,0.390167252351459,0.478067077047243,0.0282678746427645,0.0478300490145679,0.0264446870734979,0.354329553013973,0.0251050745728795,0.017538020295631,0.0263955562825023,0.0667997472544563,0.0276622309548734,0.0282158508121932,0.0239720914607417,0.0503412896502797,0.0283519277741534,0.0228205227212518,0.0467936152182232,0.147044317049555,0.0404563520714748,0.029015359379109,0.911536256648245
2020-02-08,0.0581617746844654,0.0423687850337038,0.0871654925097323,0.0288107573165167,0.0417360080686875,0.077289118302716,0.0275823397872022,0.0276851278041592,0.0762885529468265,0.332476116620148,0.455791839845638,0.0280121379325223,0.0478656820025202,0.0264001912767444,0.438709935599279,0.0251143695015893,0.0175367934479929,0.0263770951942199,0.0668494072186879,0.0274015592263791,0.0278782779842089,0.0239979761470627,0.0503436576244941,0.0281753533068458,0.0228470239384156,0.0468540772062283,0.156841079910353,0.0389949151277568,0.0286418104267962,0.865981081924676
2020-02-09,0.0576494756104818,0.0404598629119555,0.0872385421766677,0.0285020425741403,0.0417682373055406,0.0771678175518684,0.0273573333686237,0.0275642936826589,0.0760951216698876,0.279556362897128,0.438971309177064,0.0276883409541488,0.0478905202543813,0.0263212531020306,0.536704528023523,0.025114709613792,0.0175357619879812,0.0263410867729061,0.0669038145692157,0.0270486103765707,0.0274468473915841,0.0240148558744985,0.0503051326348634,0.0279523258498369,0.0228733277457662,0.0469055494589721,0.167568815254573,0.037837831802057,0.0281652058343229,0.81225687726966
