"Date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czechia","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Norway","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","Switzerland","United.Kingdom"
2021-01-11,1546,960,620,230,339,4289,1239,289,188,3582,12497,441,1419,4926,12530,331,632,283,133,4872,429,4863,5604,1987,1785,432,61422,0,6523,46169
2021-01-12,1387,2099,750,759,288,9345,1076,333,386,19267,12802,841,696,3052,14242,878,1207,154,240,6086,712,5394,7259,3697,5704,1874,25438,17395,2851,45533
2021-01-13,1706,2927,535,1135,259,10801,1358,853,229,23703,19600,668,1358,3553,15773,1255,1779,191,189,6466,667,9126,10556,4424,6605,2092,38869,5337,3001,47525
2021-01-14,2161,2637,535,980,227,10922,0,630,258,21228,25164,595,1926,3913,17243,950,1286,114,121,6009,454,9457,10698,3525,5553,1793,35878,6580,2474,48682
2021-01-15,1656,2203,552,715,241,8083,2161,475,248,20712,22368,577,1513,3491,16144,1084,1186,144,193,5260,466,7958,10663,3353,5022,1544,40197,4703,2396,55761
2021-01-16,1536,2120,233,763,244,9301,879,595,266,21119,18678,510,1438,3232,16310,1031,1146,0,175,5598,243,7292,10947,3218,4221,1540,0,0,0,41342
2021-01-17,1557,1630,77,379,202,5253,889,388,171,16443,13882,237,1241,2946,12544,567,777,0,141,4754,206,5970,10385,2156,1701,569,0,0,0,38598
2021-01-18,1320,932,570,174,157,2693,807,265,198,3736,7141,318,875,2117,8825,244,450,260,154,4272,383,3332,6702,1509,2694,299,84287,0,4703,37535
2021-01-19,1010,1479,544,520,162,7651,724,597,447,23339,11369,537,573,1996,10496,812,830,85,200,5530,422,4890,10455,2745,5294,1713,34291,9779,2260,33355
2021-01-20,1631,3006,482,902,164,9628,886,603,342,26497,15974,511,976,2485,13568,1088,1215,229,187,5774,431,6943,14647,3000,5154,1714,41576,4702,2727,38905
2021-01-21,1657,2571,455,776,178,8228,760,668,406,22368,20398,506,1410,2598,14055,902,1248,115,151,5744,372,7008,13544,2878,4792,1455,44357,4985,2205,37892
2021-01-22,1742,2444,566,643,164,7488,773,489,377,22995,17862,562,1311,2357,13633,876,1023,119,143,5414,306,6693,13987,2699,4888,1446,42885,4214,2156,40261
2021-01-23,1788,2583,266,599,122,8514,879,483,361,23410,16417,605,1344,1905,13331,910,1017,0,119,4891,238,6431,15333,2719,4392,1541,0,0,0,33552
2021-01-24,1453,1812,121,352,129,4256,754,532,168,18038,12257,334,1257,1370,11628,512,766,0,116,4017,279,4566,11721,1816,8420,537,0,0,0,30004
2021-01-25,1262,1192,772,134,130,2387,625,259,247,4240,6729,432,844,1369,8559,223,479,295,203,3917,233,2674,6923,1551,4344,301,93822,0,4320,22195
2021-01-26,947,1784,827,448,126,6942,652,355,605,21860,6412,814,459,928,10584,693,792,119,138,4726,279,4603,10765,2877,4328,1681,36435,9123,1884,20088
2021-01-27,1425,3020,598,857,109,9209,592,636,397,26916,13198,857,1004,1331,15191,1103,1300,237,193,4659,367,6790,15073,3174,5442,1850,40285,4183,2222,25308
2021-01-28,1585,2775,560,619,128,8505,668,690,382,23260,17553,713,1569,1463,14360,965,931,139,208,4350,315,7153,16432,2901,3762,1573,34899,4085,1699,28680
2021-01-29,1472,2683,695,561,158,7982,456,687,435,22783,14022,882,1459,1247,13563,931,841,160,185,4173,299,6145,13200,2737,4671,1294,38118,2400,1916,29079
2021-01-30,1421,2717,349,551,119,8072,431,404,379,23857,12321,795,1370,1411,12713,785,769,0,136,3700,218,5864,12435,2668,4898,1358,0,0,0,23275
2021-01-31,1487,2316,130,336,113,4060,377,461,234,19080,11192,484,1307,1244,11249,533,785,0,182,3188,173,4711,9498,1825,6542,586,0,0,0,21088
2021-02-01,1099,1264,832,94,160,2555,488,367,274,4347,5608,538,1124,1006,7925,411,306,345,124,3561,296,2504,5805,1313,3309,363,79686,0,3775,18607
2021-02-02,1134,1854,967,387,120,7185,397,403,533,22659,6114,1221,578,871,9651,775,645,190,141,4013,291,4326,5540,2676,5237,1650,29064,9649,1633,16840
2021-02-03,1218,3124,719,730,128,9143,425,685,396,25896,9705,1150,1048,1006,13182,1231,758,205,138,4193,286,6801,9083,2752,6481,1615,31596,4310,1796,19202
2021-02-04,1643,2452,883,516,139,9695,553,671,441,-458,14211,1069,1652,1314,13656,742,719,202,79,4321,373,6495,7914,2668,4650,1239,29960,3758,1765,20634
2021-02-05,1520,2585,910,549,116,8125,438,591,372,45287,12908,1172,1576,1019,14213,876,648,182,57,4075,271,6053,6916,2580,5553,959,28565,3388,1584,19114
2021-02-06,1270,2438,493,424,133,8635,413,587,366,19188,10485,1106,1561,785,13439,1044,688,0,134,3934,170,5966,6132,2611,5289,902,0,0,0,18262
2021-02-07,1365,1740,182,276,132,4863,435,416,237,19715,8616,733,1370,1020,11640,480,424,0,100,2221,119,4725,3508,1975,7040,501,0,0,0,15845
2021-02-08,1146,873,1115,71,115,2430,430,339,264,4317,4535,629,1160,829,7969,288,289,367,137,1744,346,2431,2505,1319,4072,298,47095,0,3280,14104
2021-02-09,999,1851,1212,283,105,7727,366,542,461,18253,3379,1492,1079,543,10612,781,478,143,202,3183,220,3999,2583,2797,5355,364,16402,8112,1363,12364
2021-02-10,1232,2617,913,577,95,10283,470,796,373,25087,8072,1482,1279,999,12947,990,544,225,167,4394,209,6960,4387,3048,6216,1431,18114,4070,1602,13013
2021-02-11,1470,2149,1070,376,113,9537,478,675,383,20307,10237,1323,1862,862,15137,842,617,145,151,4341,264,7013,3480,2644,5470,1345,17853,4333,1356,13494
2021-02-12,1668,2120,966,371,103,9014,428,713,361,20044,9860,1372,1860,919,13893,808,552,147,164,4194,425,6378,2854,2550,4905,993,14581,3834,1253,15144
2021-02-13,1563,1895,506,379,113,8883,274,756,417,20809,8354,1222,2020,1076,13523,773,567,0,154,3447,156,6585,2856,2415,5673,1015,0,0,0,13307
2021-02-14,1268,1516,163,198,102,5160,295,667,279,15713,6114,662,1707,786,11060,424,449,0,138,2810,109,5334,1677,1872,6281,329,0,0,0,10972
2021-02-15,1171,857,1068,68,123,2851,437,411,281,4376,4426,696,1337,820,7344,278,216,384,156,2701,353,2542,1303,1331,3491,303,30251,0,2480,9765
2021-02-16,1168,1717,1349,274,113,8794,384,617,617,19374,3856,1081,823,711,10368,713,413,139,102,3361,286,5176,1502,2676,4725,740,10057,9458,1075,10625
2021-02-17,1500,2677,1246,502,81,12668,414,856,513,24507,7556,754,1548,638,12066,946,455,267,199,4518,358,8699,2324,2815,5929,1086,10829,4233,1253,12717
2021-02-18,1657,2420,1086,365,121,10930,468,995,553,21402,10207,1400,2853,896,13755,708,493,233,163,4726,326,9074,1944,3058,5351,878,14515,4920,1219,12057
2021-02-19,1900,3437,1463,388,107,11705,552,951,614,24105,9113,1435,3093,753,15470,689,676,220,154,4565,283,8772,1940,2712,5130,912,11435,4144,1021,12027
2021-02-20,1708,2640,548,431,111,11364,464,787,572,21425,9164,1424,2995,978,14914,1069,538,0,199,4674,208,8509,1570,2721,6279,956,0,0,0,10406
2021-02-21,2093,2094,227,260,107,6838,496,583,318,21619,7676,884,2912,679,13450,410,549,0,130,4162,217,7040,1186,2419,6982,415,0,0,0,9834
2021-02-22,1656,1121,1925,72,107,4021,450,829,355,4646,4369,870,2623,686,9617,274,273,390,193,3797,226,3891,549,1634,3538,247,20849,0,2449,10641
2021-02-23,1225,2102,1800,343,131,11311,529,962,623,19299,3883,2111,1628,557,13299,669,478,182,221,4362,390,6304,1032,3382,5435,902,7461,10933,1131,8489
2021-02-24,1890,3113,1733,688,176,15861,523,1068,625,31230,8007,1903,2855,540,16402,983,665,324,226,5011,341,12147,1480,3337,6432,1089,9212,5371,1343,9938
2021-02-25,1967,3076,1822,544,143,13816,603,1152,599,24549,11869,1783,4385,638,19871,813,563,193,192,5113,551,12143,1160,3923,5448,757,9568,4995,1169,9985
2021-02-26,2445,2769,1681,505,199,14612,530,1203,629,24984,9997,1732,4668,773,20488,725,633,239,258,4937,524,11536,1027,3761,5255,914,8341,4844,1065,8523
2021-02-27,1889,2760,1079,520,272,14815,520,1569,688,23440,9762,1630,4948,729,18902,827,623,0,237,4669,262,12097,1071,3432,6182,951,0,0,0,7434
2021-02-28,2496,2097,332,356,243,7885,463,1201,405,19952,7890,1269,4469,612,17440,376,456,0,263,3762,180,10101,718,2830,6947,454,0,0,0,6035
2021-03-01,2224,783,2588,91,447,4571,497,1028,422,3964,4732,1170,4326,681,13106,272,237,370,175,3981,729,4786,394,2096,3464,243,15978,0,2560,5455
2021-03-02,1401,2050,2403,394,302,12191,532,1111,871,22857,3943,2312,2764,357,17063,645,446,152,336,4997,499,7936,691,3950,5262,732,-74347,11804,1130,6391
2021-03-03,2192,3264,1154,747,288,16816,574,1454,756,26079,9019,2697,4211,559,20840,919,520,270,233,4114,689,15698,979,4278,6103,1210,6137,6179,1223,6385
2021-03-04,2452,2643,2198,667,323,15230,520,1417,733,25279,11912,2217,6278,460,22845,646,524,208,362,4669,570,15253,830,4271,5290,1019,6037,4838,1223,6573
2021-03-05,2399,2759,3004,590,384,14714,614,1534,638,22967,10580,2181,6369,520,24010,746,459,186,283,5336,690,15831,949,4342,4823,880,6654,4831,1222,5946
2021-03-06,2350,2799,1426,658,273,13162,394,1540,630,22610,9557,2301,7269,530,23633,595,435,0,345,4526,363,14855,1007,4064,5365,921,0,0,0,6039
2021-03-07,2763,2082,497,394,298,9167,513,1319,433,21825,8103,1142,6201,520,20724,322,434,0,182,3834,396,13569,682,3288,5210,382,0,0,0,5177
2021-03-08,2245,1117,2995,94,303,3960,425,1180,396,5327,5011,1161,2696,432,13882,194,227,381,201,4293,828,6169,365,2280,2694,210,11958,0,2744,4712
2021-03-09,1948,2163,3502,491,352,10524,527,1308,834,23029,4252,3181,6494,306,19725,472,438,145,248,5272,714,9953,847,4989,4818,743,4012,11014,1378,5766
2021-03-10,2522,3434,2774,962,420,15380,2007,1482,771,29627,9146,2629,5653,631,22275,639,514,234,510,5322,685,17277,642,4564,5644,953,7119,5917,1491,5926
2021-03-11,2411,3503,3121,777,415,14529,862,1956,822,27166,14356,2570,8312,591,25649,638,546,265,283,6026,872,21111,627,5236,3951,860,6255,5300,1409,6753
2021-03-12,2871,3615,3159,823,431,11274,645,1357,780,25038,12834,2357,9011,641,26790,632,440,182,329,6396,905,18873,577,5010,4162,770,5348,5335,1333,6609
2021-03-13,3055,3598,2019,823,383,15110,613,1586,808,29650,12674,2503,9444,538,26031,578,555,0,298,5974,854,21063,564,4964,4752,850,0,0,0,5534
2021-03-14,3034,2962,679,561,398,6970,541,935,495,25925,10790,1626,8863,383,21304,297,485,0,268,5469,640,17272,541,4383,4703,520,0,0,0,4618
2021-03-15,2525,1578,4637,129,374,3342,612,1279,435,6241,6604,1134,7706,575,15252,178,254,423,213,4902,865,10895,256,2972,2302,205,11358,0,3170,5089
2021-03-16,1908,3165,4374,691,218,10542,771,1462,892,30002,5480,1508,4926,347,20376,643,627,185,313,5924,1150,14394,384,6118,3811,918,4962,12762,1438,5294
2021-03-17,2759,5116,4201,1445,475,14029,787,1783,767,37638,13435,3458,3456,552,23040,818,608,297,211,6125,1064,25053,673,6186,4721,1076,6092,6781,1858,5758
2021-03-18,2872,4659,4008,1197,382,12028,786,1700,743,34954,17504,3070,6502,581,24901,482,579,266,243,7375,1034,27274,485,6174,3591,971,6216,6467,1750,6303
2021-03-19,3521,5140,4162,1112,385,10677,843,1749,739,35026,17482,2762,10759,510,25707,622,620,281,179,7593,989,25996,568,5593,3294,938,0,5735,1748,4802
2021-03-20,3221,0,2541,1186,364,9710,590,1248,745,35305,16033,2532,11132,525,23913,625,563,0,210,6965,820,26456,457,6096,3829,1027,0,0,0,5587
2021-03-21,3650,9065,943,834,407,10141,657,1373,404,29984,13733,1514,10625,768,20045,260,412,0,224,6261,577,21850,450,4267,3616,517,0,0,0,5312
2021-03-22,2690,2232,4467,150,336,-2214,1272,993,420,15792,7709,1705,9046,520,24501,177,321,542,191,5560,1096,14579,248,3743,1966,291,16471,0,3643,5342
2021-03-23,2439,3537,4851,956,410,8205,254,1062,768,14678,7485,3517,5481,365,18739,508,780,165,90,7579,1085,16740,434,6149,3052,981,5516,14063,1844,5379
2021-03-24,3023,6315,4375,1891,365,10972,-2001,1552,703,64225,15813,3058,7587,680,21246,776,876,245,101,7702,984,30802,575,6136,3493,1290,0,7649,2022,5604
2021-03-25,3539,5518,3988,1673,293,8851,814,1429,695,45641,22657,2587,9637,594,23681,606,790,298,102,7562,831,34150,423,6651,3061,1165,13419,7706,2046,6220
2021-03-26,3447,6123,4129,1802,324,7946,789,1150,606,41629,21573,1466,11265,569,24076,638,905,260,103,8798,1072,35145,488,6516,2636,1032,7586,6328,2053,6187
2021-03-27,3216,5332,2537,1790,361,7714,416,1151,688,42619,20472,3132,10167,610,23834,602,781,0,93,7430,462,31759,344,5869,3195,1255,0,0,0,3865
2021-03-28,3304,4694,983,1321,334,4008,964,892,352,36182,17176,1441,9082,604,19604,324,489,0,67,6718,681,29266,365,4439,3128,638,0,0,0,3862
2021-03-29,2646,2179,4497,300,326,1743,679,584,375,9094,9872,1724,7263,537,12900,167,391,608,63,5828,989,16973,309,3825,1510,288,15501,0,4573,4654
2021-03-30,3232,3906,5176,1487,360,6896,1210,1202,655,30702,9549,4322,4609,366,16055,526,819,182,55,7633,1069,20862,388,6204,2694,1079,4994,16427,1923,4040
2021-03-31,2797,5611,4207,2623,439,8664,701,1008,572,57911,17051,3612,6700,410,23887,630,883,387,40,7827,871,32891,618,6156,3065,1557,8534,8441,2411,4052
2021-04-01,3136,5467,3694,2422,728,7285,662,829,550,50449,24300,3483,9288,746,22184,638,889,239,52,7253,691,35253,592,6115,2546,1337,7041,8305,1968,4478
2021-04-02,3393,4665,4013,2362,309,6248,708,1165,486,46807,21888,3058,9055,587,21917,587,845,224,42,7628,640,30541,548,5808,2628,1175,0,0,2250,3402
2021-04-03,3095,4889,1919,2234,705,3869,745,519,361,-1160,18129,3229,8637,508,21247,279,1006,0,62,6822,692,28073,280,5498,1371,1306,9571,0,0,3423
2021-04-04,3308,3522,740,1376,404,2162,600,462,324,80629,12196,1955,6566,453,18017,238,797,0,34,5320,574,22958,193,4151,2576,721,0,0,0,2297
2021-04-05,2819,1968,3860,138,431,1924,479,382,322,10961,8497,1863,3874,318,10680,119,698,0,56,5541,573,9921,159,3611,707,284,10360,0,0,2762
2021-04-06,2333,1709,0,735,565,1425,520,899,360,8045,6885,4293,1890,441,7763,309,686,520,64,6346,900,8246,874,5231,972,273,6623,21802,4932,2379
2021-04-07,2009,3539,7560,1649,559,5532,614,984,544,0,9677,3445,1933,418,13686,643,1060,168,65,7783,933,14908,663,5407,2640,1192,8788,6814,2301,2762
2021-04-08,2850,4845,2957,3217,529,7071,717,757,426,96842,20407,3215,4814,398,17209,740,1074,387,55,7635,878,27890,602,4989,2544,1526,9901,7822,2449,3030
2021-04-09,2871,4860,2803,2599,622,5305,698,677,407,0,25464,2734,7325,469,18924,658,1182,287,48,7676,759,28499,694,4942,1729,1283,10875,7772,2519,-4860
2021-04-10,2509,4570,1352,2535,601,4819,755,638,352,0,24097,2799,8053,451,17551,666,1071,0,37,8218,255,24892,601,4310,2017,1251,0,0,0,2584
2021-04-11,3459,2989,462,1617,446,2217,691,438,227,117900,17855,1717,6296,302,15737,368,869,0,66,6675,647,21733,566,3302,1981,549,0,0,0,1730
2021-04-12,1967,1753,3122,422,470,995,514,269,240,8536,13245,1606,5077,385,9780,210,665,413,47,6685,648,12016,271,2323,841,287,22744,0,5583,3568
2021-04-13,2057,3374,2944,1936,528,3853,563,637,399,38133,10810,4017,2837,354,13439,537,1048,182,59,5386,739,13203,408,3883,1784,1050,6292,19105,2241,2471
2021-04-14,2242,4713,2517,3099,619,5087,663,549,323,43348,21693,3081,3597,421,16160,733,1376,272,58,8734,599,21266,684,4076,1762,1240,10474,8879,2601,2491
2021-04-15,3179,3993,2185,2927,602,3723,798,571,344,37894,29426,3822,5307,297,16963,643,1209,215,55,8898,617,21126,501,3852,1523,891,9663,7095,2226,2671
2021-04-16,2737,3904,2126,2698,690,3256,677,478,274,36333,25831,3027,5216,417,15923,612,1214,197,27,8285,503,17846,553,3264,1310,859,10598,7658,2205,2756
2021-04-17,2356,3787,1076,2627,677,3238,724,333,265,35779,23804,2411,4604,419,15364,654,1216,0,67,8505,417,15786,649,3474,1586,767,0,0,0,2206
2021-04-18,2366,2996,418,1565,786,1540,902,543,172,27734,19185,1829,3706,270,12688,337,818,0,39,7117,366,12151,441,2265,1645,478,0,0,0,1882
2021-04-19,2033,1630,2434,410,852,830,741,228,156,6696,11437,1606,2680,403,8863,202,589,398,60,6822,518,7302,220,1768,728,240,21071,0,4905,2963
2021-04-20,2015,3430,2096,2106,822,3319,691,535,286,44003,9609,3750,1645,386,12069,688,1108,175,13,8471,314,9244,424,2931,1470,720,0,16692,2141,2524
2021-04-21,2092,5113,2002,3117,941,3831,803,472,286,33823,24884,3010,2527,398,13836,759,1215,285,24,9611,795,13922,610,3006,1411,1036,17718,7510,2686,2396
2021-04-22,2531,4357,0,2885,843,2971,893,429,233,33400,29518,2756,3607,615,16046,578,1329,209,33,9210,444,12763,636,2989,1335,744,10814,7736,2265,2728
2021-04-23,2618,3581,3389,2529,927,2629,702,392,256,32056,27543,2739,3427,433,14758,683,1384,194,33,8060,480,10866,506,2523,1048,900,11731,6267,2113,2678
2021-04-24,2484,3934,798,2535,889,2607,547,390,255,32485,23392,2596,2796,461,13814,711,1181,0,20,8013,329,9510,567,2201,1536,902,0,0,0,2061
2021-04-25,1972,2377,400,1254,895,1315,612,215,154,24332,18773,1399,2328,429,13157,361,944,0,25,6200,222,7224,478,1542,1369,415,0,0,0,1712
2021-04-26,1898,1670,1759,410,773,823,704,163,140,4376,11907,1307,1936,436,8440,220,523,367,15,5337,550,3467,196,1256,692,191,19852,0,5313,2064
2021-04-27,1592,2946,1850,1797,611,2571,624,458,242,29232,10976,3287,1253,420,10398,596,1040,220,45,8649,524,5711,353,2019,1190,804,7665,14911,2135,2685
2021-04-28,1917,3925,1382,2904,760,3256,835,396,229,31202,22231,2770,1692,368,13382,967,1522,232,15,7271,470,8893,572,2240,1192,398,8665,7266,2120,2166
2021-04-29,2272,3663,1237,2439,845,2503,769,425,274,26443,24736,2415,2584,469,14314,696,1437,219,27,7758,385,8426,470,1850,1066,918,10143,7158,2066,2445
2021-04-30,2157,3607,652,2007,668,2222,0,362,201,24134,24329,2125,2365,544,13445,763,1342,160,16,5755,429,6789,460,1636,1003,953,9135,5926,1831,2381
2021-05-01,2119,3205,466,2046,783,2174,1491,431,197,25491,18935,1389,1951,567,12964,812,1425,0,15,5508,289,6475,454,1307,1155,1017,0,0,0,1907
2021-05-02,1667,2128,348,944,463,1182,867,235,109,8237,16290,0,1593,401,9145,380,1068,0,12,9187,210,4616,330,1083,1016,363,0,0,0,1671
2021-05-03,1540,1334,631,349,58,505,761,258,135,3760,9160,2146,1219,452,5946,203,707,290,35,7725,483,2523,180,682,627,211,16353,0,3978,1649
2021-05-04,1109,2731,367,1396,481,2217,809,401,316,24217,7534,1368,726,382,9113,425,986,147,27,7273,484,2296,258,994,930,894,4515,14950,1633,1946
2021-05-05,1448,4119,1635,2494,509,2412,0,437,206,24745,18034,2091,1130,415,10579,358,1246,208,30,6789,469,3899,387,1564,1090,942,6317,7041,1795,2144
2021-05-06,1726,3518,545,1640,562,1872,2000,366,265,21476,21953,3418,1680,387,11798,773,1414,170,9,7481,506,6427,373,1632,715,837,7960,6526,1687,2613
2021-05-07,1395,3723,1123,1435,460,1576,1023,382,239,18976,18485,2671,1541,430,10549,1036,1300,133,12,7399,407,6047,377,1422,751,603,8186,5671,1546,2490
2021-05-08,1385,3364,466,1342,324,1639,677,372,214,19459,15685,2461,1376,399,10174,786,1408,0,6,6553,316,4771,406,1305,832,634,0,0,0,2047
2021-05-09,1156,2258,241,665,397,726,874,225,134,9128,12656,1427,1145,506,8289,632,1014,0,9,5858,231,3856,324,857,352,289,0,0,0,1770
2021-05-10,1060,1267,1078,253,269,387,932,211,130,3292,6922,1900,677,380,5077,338,857,278,11,5518,657,2031,158,620,711,149,13984,0,3683,2357
2021-05-11,745,2456,877,876,276,1533,925,359,257,19513,6125,3172,493,378,6943,659,1264,121,6,6356,473,3097,268,1156,784,494,4941,13812,1375,2474
2021-05-12,928,3251,657,1471,390,1686,1246,368,215,20030,14909,2478,905,446,7848,729,1206,196,5,6013,500,4159,485,930,673,724,6418,6330,1539,2284
2021-05-13,1158,2890,506,1064,260,1280,1355,300,256,19461,17419,2139,1416,437,8082,689,1218,0,4,5515,320,3423,436,953,607,597,5701,0,0,2656
2021-05-14,997,1631,518,926,213,1231,951,278,157,6469,11336,2188,1190,420,7562,675,1245,174,1,4446,425,3252,450,835,560,474,6347,9192,2300,2193
2021-05-15,852,1967,203,826,171,1060,1074,280,249,15653,7894,1950,1039,461,6652,544,1137,0,4,4436,312,2897,469,729,611,494,0,0,0,2027
2021-05-16,637,1852,151,480,157,602,964,131,164,13948,8500,1259,718,375,5748,381,918,0,2,2829,247,2168,334,565,375,296,0,0,0,1926
2021-05-17,683,972,677,116,165,259,836,153,134,3350,5412,1395,426,379,3454,147,556,268,4,5326,201,1111,199,392,386,114,11061,0,2650,1979
2021-05-18,521,1819,457,491,167,1120,916,294,284,16001,4209,2781,382,365,4449,563,679,49,2,4549,314,1734,386,681,551,497,3988,10017,1240,-2364
2021-05-19,639,3800,361,1000,167,1195,1088,257,217,18128,11040,2292,633,526,5500,609,974,159,3,4632,478,2337,511,707,472,532,6080,4619,1554,2135
2021-05-20,845,3192,368,695,135,788,1214,327,231,-349116,12298,1886,780,470,5736,497,925,67,2,4148,505,2090,451,618,455,358,5733,3411,1198,2694
2021-05-21,610,2906,362,525,77,672,1351,225,217,12533,8769,1982,657,533,5215,477,866,80,6,3162,714,1680,559,484,310,337,4792,3168,0,2702
2021-05-22,661,2516,148,518,135,684,751,180,168,12383,7082,1503,647,384,4714,441,816,0,2,3422,452,1515,523,455,398,383,0,0,1201,2523
2021-05-23,569,1753,81,251,91,335,835,103,108,8976,6714,875,416,447,3993,233,523,0,5,2690,451,1076,413,307,308,159,0,0,0,2092
2021-05-24,509,941,81,74,75,199,919,77,93,2229,2682,1377,258,349,2489,134,272,0,2,2462,238,559,241,230,208,83,11067,0,0,2362
2021-05-25,349,855,406,323,100,686,794,160,188,2834,1911,2402,164,353,3220,435,499,34,3,2754,511,1006,375,381,396,325,5359,6034,2770,2410
2021-05-26,407,1975,393,538,79,655,1073,185,153,11240,2626,1511,213,445,3935,396,599,90,7,3328,499,1263,594,379,397,388,5007,2732,996,2987
2021-05-27,485,2891,293,375,69,547,1119,144,143,13933,6313,1876,396,432,4143,348,600,80,4,3852,409,1202,572,307,310,362,5290,1366,992,3380
2021-05-28,607,2360,287,321,75,501,997,139,127,10831,7380,1928,448,461,3737,354,528,81,6,3381,339,943,598,321,253,292,5482,0,912,4028
2021-05-29,537,1860,115,338,73,454,1038,127,135,11372,5426,1497,465,456,3348,306,549,0,3,2719,245,776,609,265,318,353,0,0,0,3240
2021-05-30,424,1437,53,186,56,224,949,62,64,7994,3852,906,350,367,2948,180,301,0,4,2042,169,579,445,158,222,138,0,0,0,3111
2021-05-31,385,801,303,40,44,113,844,58,79,1211,1978,1005,156,370,1818,101,200,102,2,2320,292,333,435,153,157,91,9732,0,1717,3283
2021-06-01,328,1498,236,216,95,508,908,130,151,9575,1785,1857,174,337,2483,319,368,51,8,2502,460,585,445,241,355,323,4388,0,756,3099
2021-06-02,360,1859,197,432,58,476,954,130,121,0,4917,1379,275,407,2896,348,444,44,10,2735,353,659,724,164,258,374,4984,0,717,4261
2021-06-03,489,1599,170,280,58,352,1028,105,119,15393,4640,1209,315,465,1963,296,330,61,4,2382,289,565,769,196,258,273,5250,8520,588,5179
2021-06-04,305,1449,157,88,53,432,927,96,111,6770,3165,1106,269,517,2556,259,380,94,2,2121,303,319,430,225,227,281,4969,1069,491,6140
2021-06-05,351,1468,89,211,83,323,592,63,102,6654,2294,932,300,416,2434,256,345,0,9,1530,168,413,573,179,252,245,0,0,0,5651
2021-06-06,284,928,47,157,41,154,853,51,64,4755,2440,579,137,313,2275,135,206,0,3,1377,128,312,612,121,170,157,0,0,0,5223
2021-06-07,326,469,208,43,29,90,459,37,60,973,1117,798,81,377,1270,76,84,74,0,1419,249,192,388,89,102,57,9542,0,1077,5584
2021-06-08,311,904,178,178,80,391,377,86,139,5800,1204,1368,117,239,1894,256,221,35,1,1714,188,401,598,202,243,220,3504,2671,429,5966
2021-06-09,307,1183,131,275,60,384,904,68,101,4239,3254,886,179,227,2198,244,239,52,1,1561,212,560,890,140,241,255,4427,1165,0,7312
2021-06-10,356,846,100,184,77,267,475,54,81,4276,3187,750,206,398,2078,196,214,40,4,1377,210,378,910,133,166,196,14004,831,899,7232
2021-06-11,287,784,123,134,59,190,418,54,73,3871,2440,784,199,319,1892,178,188,23,2,1205,198,340,519,103,156,121,4142,727,354,7958
2021-06-12,227,777,81,125,60,183,437,55,70,3740,1911,682,0,431,1722,178,225,0,2,1041,112,236,789,127,175,128,0,0,0,7550
2021-06-13,198,573,42,59,42,75,315,37,46,2605,1489,297,0,315,1390,90,119,0,0,852,60,226,707,69,99,91,0,0,0,7319
2021-06-14,207,241,157,18,33,41,237,28,48,684,549,468,255,202,907,74,70,39,1,1032,231,139,625,50,69,24,8167,0,684,7606
2021-06-15,103,508,161,96,57,189,222,61,93,2953,652,794,57,283,1253,143,120,21,0,1016,222,211,973,103,127,114,3432,1180,243,7587
2021-06-16,147,671,95,146,64,199,353,59,78,1690,1455,546,107,287,1400,156,139,19,3,1064,180,242,1350,104,109,120,3832,0,282,8808
2021-06-17,180,493,110,95,68,134,331,37,64,1851,1330,512,113,373,1323,141,104,18,0,888,219,215,1233,87,100,83,4197,0,194,10809
2021-06-18,171,0,105,113,65,158,203,56,91,3170,1076,453,106,302,1147,108,75,13,3,686,197,190,1298,70,81,87,4214,0,173,10270
2021-06-19,131,833,41,84,76,143,243,30,81,2624,1108,389,0,393,1193,84,75,0,0,701,130,168,1183,63,103,85,0,0,0,10075
2021-06-20,149,331,27,58,62,64,189,25,57,1815,842,247,0,393,881,74,52,0,1,559,108,133,941,53,51,26,0,0,0,9072
2021-06-21,108,225,120,11,61,57,149,12,80,-28,346,206,202,284,484,40,30,19,1,686,212,73,756,26,42,19,7209,0,367,10467
2021-06-22,115,395,94,75,67,110,155,37,112,2007,455,395,54,174,834,125,61,12,5,652,221,190,1020,41,118,65,4040,3378,130,11481
2021-06-23,102,1026,93,43,122,133,223,25,110,1094,1016,512,91,298,1140,102,63,0,0,700,178,162,1497,66,65,50,4341,504,154,15882
2021-06-24,116,847,62,101,167,196,173,18,144,2007,1008,454,69,304,266,33,63,39,3,641,326,144,1556,68,67,48,4507,378,120,16702
2021-06-25,99,568,86,118,175,165,222,10,162,1742,774,386,66,380,751,20,21,14,5,552,72,134,1604,65,70,46,4924,0,109,15296
2021-06-26,108,0,28,86,169,135,195,33,195,2128,592,375,0,443,838,39,43,0,3,498,149,99,1568,62,74,11,0,0,0,17943
2021-06-27,117,0,16,45,226,69,174,27,131,1578,538,235,0,340,780,41,25,0,0,557,97,69,1496,46,52,19,0,0,0,14623
2021-06-28,66,1002,115,14,216,57,151,15,119,256,219,361,132,329,387,30,15,42,6,538,156,51,902,37,37,12,10179,0,239,22644
2021-06-29,73,1072,105,70,314,168,243,45,230,2083,404,563,34,342,677,89,35,53,6,634,293,122,1746,73,79,35,7091,847,129,20223
